age,sex,scenario,scen,prop,mode,max_walk,max_cycle,purpose,title1
20-39,males,Scenario,all_1_2,0.07488772863685841,Cycling,1,2,all,1km ≥ walking ; 1 km < cycling ≤ 2 km
20-39,males,Scenario,all_1_2,0.5138930073039519,Car,1,2,all,1km ≥ walking ; 1 km < cycling ≤ 2 km
20-39,males,Scenario,all_1_2,0.009873231377571786,Other,1,2,all,1km ≥ walking ; 1 km < cycling ≤ 2 km
20-39,males,Scenario,all_1_2,0.11183595827752565,Public transport,1,2,all,1km ≥ walking ; 1 km < cycling ≤ 2 km
20-39,males,Scenario,all_1_2,0.2895100744040922,Walking,1,2,all,1km ≥ walking ; 1 km < cycling ≤ 2 km
20-39,males,Scenario,commuting_1_2,0.026265023765642437,Cycling,1,2,commuting,1km ≥ walking ; 1 km < cycling ≤ 2 km
20-39,males,Scenario,commuting_1_2,0.5826985521306833,Car,1,2,commuting,1km ≥ walking ; 1 km < cycling ≤ 2 km
20-39,males,Scenario,commuting_1_2,0.009873231377571786,Other,1,2,commuting,1km ≥ walking ; 1 km < cycling ≤ 2 km
20-39,males,Scenario,commuting_1_2,0.11183595827752565,Public transport,1,2,commuting,1km ≥ walking ; 1 km < cycling ≤ 2 km
20-39,males,Scenario,commuting_1_2,0.2693272344485768,Walking,1,2,commuting,1km ≥ walking ; 1 km < cycling ≤ 2 km
20-39,males,Scenario,all_1_5,0.20286617594014694,Cycling,1,5,all,1km ≥ walking ; 1 km < cycling ≤ 5 km
20-39,males,Scenario,all_1_5,0.3859145600006634,Car,1,5,all,1km ≥ walking ; 1 km < cycling ≤ 5 km
20-39,males,Scenario,all_1_5,0.009873231377571786,Other,1,5,all,1km ≥ walking ; 1 km < cycling ≤ 5 km
20-39,males,Scenario,all_1_5,0.11183595827752565,Public transport,1,5,all,1km ≥ walking ; 1 km < cycling ≤ 5 km
20-39,males,Scenario,all_1_5,0.2895100744040922,Walking,1,5,all,1km ≥ walking ; 1 km < cycling ≤ 5 km
20-39,males,Scenario,commuting_1_5,0.054381669413027536,Cycling,1,5,commuting,1km ≥ walking ; 1 km < cycling ≤ 5 km
20-39,males,Scenario,commuting_1_5,0.5545819064832982,Car,1,5,commuting,1km ≥ walking ; 1 km < cycling ≤ 5 km
20-39,males,Scenario,commuting_1_5,0.009873231377571786,Other,1,5,commuting,1km ≥ walking ; 1 km < cycling ≤ 5 km
20-39,males,Scenario,commuting_1_5,0.11183595827752565,Public transport,1,5,commuting,1km ≥ walking ; 1 km < cycling ≤ 5 km
20-39,males,Scenario,commuting_1_5,0.2693272344485768,Walking,1,5,commuting,1km ≥ walking ; 1 km < cycling ≤ 5 km
20-39,males,Scenario,all_2_0,0.016945253557700612,Cycling,2,0,all,2km ≥ walking
20-39,males,Scenario,all_2_0,0.5138930073039519,Car,2,0,all,2km ≥ walking
20-39,males,Scenario,all_2_0,0.009873231377571786,Other,2,0,all,2km ≥ walking
20-39,males,Scenario,all_2_0,0.11183595827752565,Public transport,2,0,all,2km ≥ walking
20-39,males,Scenario,all_2_0,0.34745254948325005,Walking,2,0,all,2km ≥ walking
20-39,males,Scenario,commuting_2_0,0.016945253557700612,Cycling,2,0,commuting,2km ≥ walking
20-39,males,Scenario,commuting_2_0,0.5826985521306833,Car,2,0,commuting,2km ≥ walking
20-39,males,Scenario,commuting_2_0,0.009873231377571786,Other,2,0,commuting,2km ≥ walking
20-39,males,Scenario,commuting_2_0,0.11183595827752565,Public transport,2,0,commuting,2km ≥ walking
20-39,males,Scenario,commuting_2_0,0.2786470046565186,Walking,2,0,commuting,2km ≥ walking
20-39,males,Scenario,all_2_5,0.14492370086098913,Cycling,2,5,all,2km ≥ walking ; 2 km < cycling ≤ 5 km
20-39,males,Scenario,all_2_5,0.3859145600006634,Car,2,5,all,2km ≥ walking ; 2 km < cycling ≤ 5 km
20-39,males,Scenario,all_2_5,0.009873231377571786,Other,2,5,all,2km ≥ walking ; 2 km < cycling ≤ 5 km
20-39,males,Scenario,all_2_5,0.11183595827752565,Public transport,2,5,all,2km ≥ walking ; 2 km < cycling ≤ 5 km
20-39,males,Scenario,all_2_5,0.34745254948325005,Walking,2,5,all,2km ≥ walking ; 2 km < cycling ≤ 5 km
20-39,males,Scenario,commuting_2_5,0.04506189920508571,Cycling,2,5,commuting,2km ≥ walking ; 2 km < cycling ≤ 5 km
20-39,males,Scenario,commuting_2_5,0.5545819064832982,Car,2,5,commuting,2km ≥ walking ; 2 km < cycling ≤ 5 km
20-39,males,Scenario,commuting_2_5,0.009873231377571786,Other,2,5,commuting,2km ≥ walking ; 2 km < cycling ≤ 5 km
20-39,males,Scenario,commuting_2_5,0.11183595827752565,Public transport,2,5,commuting,2km ≥ walking ; 2 km < cycling ≤ 5 km
20-39,males,Scenario,commuting_2_5,0.2786470046565186,Walking,2,5,commuting,2km ≥ walking ; 2 km < cycling ≤ 5 km
20-39,females,Base case,all_0_2,0.011733417081580372,Cycling,0,2,all,2km ≥ cycling
20-39,females,Base case,all_0_2,0.5652262788833393,Car,0,2,all,2km ≥ cycling
20-39,females,Base case,all_0_2,0.005432591007426083,Other,0,2,all,2km ≥ cycling
20-39,females,Base case,all_0_2,0.11250143927592476,Public transport,0,2,all,2km ≥ cycling
20-39,females,Base case,all_0_2,0.30510627375172955,Walking,0,2,all,2km ≥ cycling
20-39,females,Base case,commuting_0_2,0.011733417081580372,Cycling,0,2,commuting,2km ≥ cycling
20-39,females,Base case,commuting_0_2,0.5652262788833393,Car,0,2,commuting,2km ≥ cycling
20-39,females,Base case,commuting_0_2,0.005432591007426083,Other,0,2,commuting,2km ≥ cycling
20-39,females,Base case,commuting_0_2,0.11250143927592476,Public transport,0,2,commuting,2km ≥ cycling
20-39,females,Base case,commuting_0_2,0.30510627375172955,Walking,0,2,commuting,2km ≥ cycling
20-39,females,Base case,all_0_5,0.011733417081580372,Cycling,0,5,all,5km ≥ cycling
20-39,females,Base case,all_0_5,0.5652262788833393,Car,0,5,all,5km ≥ cycling
20-39,females,Base case,all_0_5,0.005432591007426083,Other,0,5,all,5km ≥ cycling
20-39,females,Base case,all_0_5,0.11250143927592476,Public transport,0,5,all,5km ≥ cycling
20-39,females,Base case,all_0_5,0.30510627375172955,Walking,0,5,all,5km ≥ cycling
20-39,females,Base case,commuting_0_5,0.011733417081580372,Cycling,0,5,commuting,5km ≥ cycling
20-39,females,Base case,commuting_0_5,0.5652262788833393,Car,0,5,commuting,5km ≥ cycling
20-39,females,Base case,commuting_0_5,0.005432591007426083,Other,0,5,commuting,5km ≥ cycling
20-39,females,Base case,commuting_0_5,0.11250143927592476,Public transport,0,5,commuting,5km ≥ cycling
20-39,females,Base case,commuting_0_5,0.30510627375172955,Walking,0,5,commuting,5km ≥ cycling
20-39,females,Base case,all_1_0,0.011733417081580372,Cycling,1,0,all,1km ≥ walking
20-39,females,Base case,all_1_0,0.5652262788833393,Car,1,0,all,1km ≥ walking
20-39,females,Base case,all_1_0,0.005432591007426083,Other,1,0,all,1km ≥ walking
20-39,females,Base case,all_1_0,0.11250143927592476,Public transport,1,0,all,1km ≥ walking
20-39,females,Base case,all_1_0,0.30510627375172955,Walking,1,0,all,1km ≥ walking
20-39,females,Base case,commuting_1_0,0.011733417081580372,Cycling,1,0,commuting,1km ≥ walking
20-39,females,Base case,commuting_1_0,0.5652262788833393,Car,1,0,commuting,1km ≥ walking
20-39,females,Base case,commuting_1_0,0.005432591007426083,Other,1,0,commuting,1km ≥ walking
20-39,females,Base case,commuting_1_0,0.11250143927592476,Public transport,1,0,commuting,1km ≥ walking
20-39,females,Base case,commuting_1_0,0.30510627375172955,Walking,1,0,commuting,1km ≥ walking
20-39,females,Base case,all_1_2,0.011733417081580372,Cycling,1,2,all,1km ≥ walking ; 1 km < cycling ≤ 2 km
20-39,females,Base case,all_1_2,0.5652262788833393,Car,1,2,all,1km ≥ walking ; 1 km < cycling ≤ 2 km
20-39,females,Base case,all_1_2,0.005432591007426083,Other,1,2,all,1km ≥ walking ; 1 km < cycling ≤ 2 km
20-39,females,Base case,all_1_2,0.11250143927592476,Public transport,1,2,all,1km ≥ walking ; 1 km < cycling ≤ 2 km
20-39,females,Base case,all_1_2,0.30510627375172955,Walking,1,2,all,1km ≥ walking ; 1 km < cycling ≤ 2 km
20-39,females,Base case,commuting_1_2,0.011733417081580372,Cycling,1,2,commuting,1km ≥ walking ; 1 km < cycling ≤ 2 km
20-39,females,Base case,commuting_1_2,0.5652262788833393,Car,1,2,commuting,1km ≥ walking ; 1 km < cycling ≤ 2 km
20-39,females,Base case,commuting_1_2,0.005432591007426083,Other,1,2,commuting,1km ≥ walking ; 1 km < cycling ≤ 2 km
20-39,females,Base case,commuting_1_2,0.11250143927592476,Public transport,1,2,commuting,1km ≥ walking ; 1 km < cycling ≤ 2 km
20-39,females,Base case,commuting_1_2,0.30510627375172955,Walking,1,2,commuting,1km ≥ walking ; 1 km < cycling ≤ 2 km
20-39,females,Base case,all_1_5,0.011733417081580372,Cycling,1,5,all,1km ≥ walking ; 1 km < cycling ≤ 5 km
20-39,females,Base case,all_1_5,0.5652262788833393,Car,1,5,all,1km ≥ walking ; 1 km < cycling ≤ 5 km
20-39,females,Base case,all_1_5,0.005432591007426083,Other,1,5,all,1km ≥ walking ; 1 km < cycling ≤ 5 km
20-39,females,Base case,all_1_5,0.11250143927592476,Public transport,1,5,all,1km ≥ walking ; 1 km < cycling ≤ 5 km
20-39,females,Base case,all_1_5,0.30510627375172955,Walking,1,5,all,1km ≥ walking ; 1 km < cycling ≤ 5 km
20-39,females,Base case,commuting_1_5,0.011733417081580372,Cycling,1,5,commuting,1km ≥ walking ; 1 km < cycling ≤ 5 km
20-39,females,Base case,commuting_1_5,0.5652262788833393,Car,1,5,commuting,1km ≥ walking ; 1 km < cycling ≤ 5 km
20-39,females,Base case,commuting_1_5,0.005432591007426083,Other,1,5,commuting,1km ≥ walking ; 1 km < cycling ≤ 5 km
20-39,females,Base case,commuting_1_5,0.11250143927592476,Public transport,1,5,commuting,1km ≥ walking ; 1 km < cycling ≤ 5 km
20-39,females,Base case,commuting_1_5,0.30510627375172955,Walking,1,5,commuting,1km ≥ walking ; 1 km < cycling ≤ 5 km
20-39,females,Base case,all_2_0,0.011733417081580372,Cycling,2,0,all,2km ≥ walking
20-39,females,Base case,all_2_0,0.5652262788833393,Car,2,0,all,2km ≥ walking
20-39,females,Base case,all_2_0,0.005432591007426083,Other,2,0,all,2km ≥ walking
20-39,females,Base case,all_2_0,0.11250143927592476,Public transport,2,0,all,2km ≥ walking
20-39,females,Base case,all_2_0,0.30510627375172955,Walking,2,0,all,2km ≥ walking
20-39,females,Base case,commuting_2_0,0.011733417081580372,Cycling,2,0,commuting,2km ≥ walking
20-39,females,Base case,commuting_2_0,0.5652262788833393,Car,2,0,commuting,2km ≥ walking
20-39,females,Base case,commuting_2_0,0.005432591007426083,Other,2,0,commuting,2km ≥ walking
20-39,females,Base case,commuting_2_0,0.11250143927592476,Public transport,2,0,commuting,2km ≥ walking
20-39,females,Base case,commuting_2_0,0.30510627375172955,Walking,2,0,commuting,2km ≥ walking
20-39,females,Base case,all_2_5,0.011733417081580372,Cycling,2,5,all,2km ≥ walking ; 2 km < cycling ≤ 5 km
20-39,females,Base case,all_2_5,0.5652262788833393,Car,2,5,all,2km ≥ walking ; 2 km < cycling ≤ 5 km
20-39,females,Base case,all_2_5,0.005432591007426083,Other,2,5,all,2km ≥ walking ; 2 km < cycling ≤ 5 km
20-39,females,Base case,all_2_5,0.11250143927592476,Public transport,2,5,all,2km ≥ walking ; 2 km < cycling ≤ 5 km
20-39,females,Base case,all_2_5,0.30510627375172955,Walking,2,5,all,2km ≥ walking ; 2 km < cycling ≤ 5 km
20-39,females,Base case,commuting_2_5,0.011733417081580372,Cycling,2,5,commuting,2km ≥ walking ; 2 km < cycling ≤ 5 km
20-39,females,Base case,commuting_2_5,0.5652262788833393,Car,2,5,commuting,2km ≥ walking ; 2 km < cycling ≤ 5 km
20-39,females,Base case,commuting_2_5,0.005432591007426083,Other,2,5,commuting,2km ≥ walking ; 2 km < cycling ≤ 5 km
20-39,females,Base case,commuting_2_5,0.11250143927592476,Public transport,2,5,commuting,2km ≥ walking ; 2 km < cycling ≤ 5 km
20-39,females,Base case,commuting_2_5,0.30510627375172955,Walking,2,5,commuting,2km ≥ walking ; 2 km < cycling ≤ 5 km
20-39,females,Scenario,all_0_2,0.10361089456096581,Cycling,0,2,all,2km ≥ cycling
20-39,females,Scenario,all_0_2,0.47334880140395386,Car,0,2,all,2km ≥ cycling
20-39,females,Scenario,all_0_2,0.005432591007426083,Other,0,2,all,2km ≥ cycling
20-39,females,Scenario,all_0_2,0.11250143927592476,Public transport,0,2,all,2km ≥ cycling
20-39,females,Scenario,all_0_2,0.30510627375172955,Walking,0,2,all,2km ≥ cycling
20-39,females,Scenario,commuting_0_2,0.021549878203687756,Cycling,0,2,commuting,2km ≥ cycling
20-39,females,Scenario,commuting_0_2,0.5554098177612319,Car,0,2,commuting,2km ≥ cycling
20-39,females,Scenario,commuting_0_2,0.005432591007426083,Other,0,2,commuting,2km ≥ cycling
20-39,females,Scenario,commuting_0_2,0.11250143927592476,Public transport,0,2,commuting,2km ≥ cycling
20-39,females,Scenario,commuting_0_2,0.30510627375172955,Walking,0,2,commuting,2km ≥ cycling
20-39,females,Scenario,all_0_5,0.2603294492848286,Cycling,0,5,all,5km ≥ cycling
20-39,females,Scenario,all_0_5,0.31663024668009104,Car,0,5,all,5km ≥ cycling
20-39,females,Scenario,all_0_5,0.005432591007426083,Other,0,5,all,5km ≥ cycling
20-39,females,Scenario,all_0_5,0.11250143927592476,Public transport,0,5,all,5km ≥ cycling
20-39,females,Scenario,all_0_5,0.30510627375172955,Walking,0,5,all,5km ≥ cycling
20-39,females,Scenario,commuting_0_5,0.05005149037656253,Cycling,0,5,commuting,5km ≥ cycling
20-39,females,Scenario,commuting_0_5,0.5269082055883572,Car,0,5,commuting,5km ≥ cycling
20-39,females,Scenario,commuting_0_5,0.005432591007426083,Other,0,5,commuting,5km ≥ cycling
20-39,females,Scenario,commuting_0_5,0.11250143927592476,Public transport,0,5,commuting,5km ≥ cycling
20-39,females,Scenario,commuting_0_5,0.30510627375172955,Walking,0,5,commuting,5km ≥ cycling
20-39,females,Scenario,all_1_0,0.011733417081580372,Cycling,1,0,all,1km ≥ walking
20-39,females,Scenario,all_1_0,0.5410126904978846,Car,1,0,all,1km ≥ walking
20-39,females,Scenario,all_1_0,0.005432591007426083,Other,1,0,all,1km ≥ walking
20-39,females,Scenario,all_1_0,0.11250143927592476,Public transport,1,0,all,1km ≥ walking
20-39,females,Scenario,all_1_0,0.3293198621371843,Walking,1,0,all,1km ≥ walking
20-39,females,Scenario,commuting_1_0,0.011733417081580372,Cycling,1,0,commuting,1km ≥ walking
20-39,females,Scenario,commuting_1_0,0.5632518474831824,Car,1,0,commuting,1km ≥ walking
20-39,females,Scenario,commuting_1_0,0.005432591007426083,Other,1,0,commuting,1km ≥ walking
20-39,females,Scenario,commuting_1_0,0.11250143927592476,Public transport,1,0,commuting,1km ≥ walking
20-39,females,Scenario,commuting_1_0,0.30708070515188646,Walking,1,0,commuting,1km ≥ walking
20-39,females,Scenario,all_1_2,0.07939730617551109,Cycling,1,2,all,1km ≥ walking ; 1 km < cycling ≤ 2 km
20-39,females,Scenario,all_1_2,0.47334880140395386,Car,1,2,all,1km ≥ walking ; 1 km < cycling ≤ 2 km
20-39,females,Scenario,all_1_2,0.005432591007426083,Other,1,2,all,1km ≥ walking ; 1 km < cycling ≤ 2 km
20-39,females,Scenario,all_1_2,0.11250143927592476,Public transport,1,2,all,1km ≥ walking ; 1 km < cycling ≤ 2 km
20-39,females,Scenario,all_1_2,0.3293198621371843,Walking,1,2,all,1km ≥ walking ; 1 km < cycling ≤ 2 km
20-39,females,Scenario,commuting_1_2,0.01957544680353087,Cycling,1,2,commuting,1km ≥ walking ; 1 km < cycling ≤ 2 km
20-39,females,Scenario,commuting_1_2,0.5554098177612319,Car,1,2,commuting,1km ≥ walking ; 1 km < cycling ≤ 2 km
20-39,females,Scenario,commuting_1_2,0.005432591007426083,Other,1,2,commuting,1km ≥ walking ; 1 km < cycling ≤ 2 km
20-39,females,Scenario,commuting_1_2,0.11250143927592476,Public transport,1,2,commuting,1km ≥ walking ; 1 km < cycling ≤ 2 km
20-39,females,Scenario,commuting_1_2,0.30708070515188646,Walking,1,2,commuting,1km ≥ walking ; 1 km < cycling ≤ 2 km
20-39,females,Scenario,all_1_5,0.2361158608993739,Cycling,1,5,all,1km ≥ walking ; 1 km < cycling ≤ 5 km
20-39,females,Scenario,all_1_5,0.31663024668009104,Car,1,5,all,1km ≥ walking ; 1 km < cycling ≤ 5 km
20-39,females,Scenario,all_1_5,0.005432591007426083,Other,1,5,all,1km ≥ walking ; 1 km < cycling ≤ 5 km
20-39,females,Scenario,all_1_5,0.11250143927592476,Public transport,1,5,all,1km ≥ walking ; 1 km < cycling ≤ 5 km
20-39,females,Scenario,all_1_5,0.3293198621371843,Walking,1,5,all,1km ≥ walking ; 1 km < cycling ≤ 5 km
20-39,females,Scenario,commuting_1_5,0.04807705897640564,Cycling,1,5,commuting,1km ≥ walking ; 1 km < cycling ≤ 5 km
20-39,females,Scenario,commuting_1_5,0.5269082055883572,Car,1,5,commuting,1km ≥ walking ; 1 km < cycling ≤ 5 km
20-39,females,Scenario,commuting_1_5,0.005432591007426083,Other,1,5,commuting,1km ≥ walking ; 1 km < cycling ≤ 5 km
20-39,females,Scenario,commuting_1_5,0.11250143927592476,Public transport,1,5,commuting,1km ≥ walking ; 1 km < cycling ≤ 5 km
20-39,females,Scenario,commuting_1_5,0.30708070515188646,Walking,1,5,commuting,1km ≥ walking ; 1 km < cycling ≤ 5 km
20-39,females,Scenario,all_2_0,0.011733417081580372,Cycling,2,0,all,2km ≥ walking
20-39,females,Scenario,all_2_0,0.47334880140395386,Car,2,0,all,2km ≥ walking
20-39,females,Scenario,all_2_0,0.005432591007426083,Other,2,0,all,2km ≥ walking
20-39,females,Scenario,all_2_0,0.11250143927592476,Public transport,2,0,all,2km ≥ walking
20-39,females,Scenario,all_2_0,0.396983751231115,Walking,2,0,all,2km ≥ walking
20-39,females,Scenario,commuting_2_0,0.011733417081580372,Cycling,2,0,commuting,2km ≥ walking
20-39,females,Scenario,commuting_2_0,0.5554098177612319,Car,2,0,commuting,2km ≥ walking
20-39,females,Scenario,commuting_2_0,0.005432591007426083,Other,2,0,commuting,2km ≥ walking
20-39,females,Scenario,commuting_2_0,0.11250143927592476,Public transport,2,0,commuting,2km ≥ walking
20-39,females,Scenario,commuting_2_0,0.31492273487383693,Walking,2,0,commuting,2km ≥ walking
20-39,females,Scenario,all_2_5,0.16845197180544316,Cycling,2,5,all,2km ≥ walking ; 2 km < cycling ≤ 5 km
20-39,females,Scenario,all_2_5,0.31663024668009104,Car,2,5,all,2km ≥ walking ; 2 km < cycling ≤ 5 km
20-39,females,Scenario,all_2_5,0.005432591007426083,Other,2,5,all,2km ≥ walking ; 2 km < cycling ≤ 5 km
20-39,females,Scenario,all_2_5,0.11250143927592476,Public transport,2,5,all,2km ≥ walking ; 2 km < cycling ≤ 5 km
20-39,females,Scenario,all_2_5,0.396983751231115,Walking,2,5,all,2km ≥ walking ; 2 km < cycling ≤ 5 km
20-39,females,Scenario,commuting_2_5,0.04023502925445514,Cycling,2,5,commuting,2km ≥ walking ; 2 km < cycling ≤ 5 km
20-39,females,Scenario,commuting_2_5,0.5269082055883572,Car,2,5,commuting,2km ≥ walking ; 2 km < cycling ≤ 5 km
20-39,females,Scenario,commuting_2_5,0.005432591007426083,Other,2,5,commuting,2km ≥ walking ; 2 km < cycling ≤ 5 km
20-39,females,Scenario,commuting_2_5,0.11250143927592476,Public transport,2,5,commuting,2km ≥ walking ; 2 km < cycling ≤ 5 km
20-39,females,Scenario,commuting_2_5,0.31492273487383693,Walking,2,5,commuting,2km ≥ walking ; 2 km < cycling ≤ 5 km
